vintage_year,scheme,sector_code,sector_name,sic_range,naics_code,st_classification,productive_share,classification_source,bridge_quality,notes
2007,NAICS-benchmark,61,Educational services,80,61,productive,1.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
2007,NAICS-benchmark,621,Ambulatory health care services,80,621,productive,1.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
2007,NAICS-benchmark,622,Hospitals,80,622,productive,1.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
2007,NAICS-benchmark,623,Nursing and residential care facilities,80,623,productive,1.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
2007,NAICS-benchmark,624,Social assistance,80,624,productive,1.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
2007,NAICS-benchmark,711AS,"Performing arts, spectator sports, museums, and related activities",79,711AS,productive,1.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
2007,NAICS-benchmark,713,"Amusements, gambling, and recreation industries",79,713,productive,1.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
2007,NAICS-benchmark,721,Accommodation,70,721,productive,1.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
2007,NAICS-benchmark,722,Food services and drinking places,58,722,productive,1.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
2007,NAICS-benchmark,81,"Other services, except government",,81,productive,1.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule. No exact SIC<->NAICS bridge row (code absent from sic_naics_bridge.csv); sic_range left blank.
2007,NAICS-benchmark,GFE,Federal government enterprises,gov,GFE,productive,1.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule. BEA government enterprise: productive under ST (govt production enterprises; cf. book sectors 79/80).
2007,NAICS-benchmark,GSLE,State and local government enterprises,gov,GSLE,productive,1.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule. BEA government enterprise: productive under ST (govt production enterprises; cf. book sectors 79/80).
2007,NAICS-benchmark,ORE,Other real estate,65,ORE,unproductive,0.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
2012,NAICS-benchmark,113FF,"Forestry, fishing, and related activities",01;01-02,113FF,productive,1.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
2012,NAICS-benchmark,211,Oil and gas extraction,13,211,productive,1.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
2012,NAICS-benchmark,212,"Mining, except oil and gas",11-12;14,212,productive,1.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
2012,NAICS-benchmark,213,Support activities for mining,14,213,productive,1.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
2012,NAICS-benchmark,22,Utilities,49,22,productive,1.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
2012,NAICS-benchmark,23,Construction,15-17,23,productive,1.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
2012,NAICS-benchmark,311FT,Food and beverage and tobacco products,20;21,311FT,productive,1.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
2012,NAICS-benchmark,313TT,Textile mills and textile product mills,22-23,313TT,productive,1.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
2012,NAICS-benchmark,315AL,Apparel and leather and allied products,22-23,315AL,productive,1.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
2012,NAICS-benchmark,321,Wood products,24,321,productive,1.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
2012,NAICS-benchmark,322,Paper products,26,322,productive,1.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
2012,NAICS-benchmark,323,Printing and related support activities,27,323,productive,1.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
2012,NAICS-benchmark,324,Petroleum and coal products,29,324,productive,1.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
2012,NAICS-benchmark,325,Chemical products,28,325,productive,1.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
2012,NAICS-benchmark,326,Plastics and rubber products,30,326,productive,1.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
2012,NAICS-benchmark,327,Nonmetallic mineral products,32,327,productive,1.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
2012,NAICS-benchmark,331,Primary metals,33,331,productive,1.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
2012,NAICS-benchmark,332,Fabricated metal products,19;34,332,productive,1.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
2012,NAICS-benchmark,333,Machinery,35;35-36,333,productive,1.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
2012,NAICS-benchmark,334,Computer and electronic products,35-36;36,334,productive,1.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
2012,NAICS-benchmark,335,"Electrical equipment, appliances, and components",35-36;36,335,productive,1.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
2012,NAICS-benchmark,3361MV,"Motor vehicles, bodies and trailers, and parts",37,3361MV,productive,1.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
2012,NAICS-benchmark,3364OT,Other transportation equipment,37,3364OT,productive,1.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
2012,NAICS-benchmark,337,Furniture and related products,25,337,productive,1.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
2012,NAICS-benchmark,339,Miscellaneous manufacturing,,339,productive,1.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule. No exact SIC<->NAICS bridge row (code absent from sic_naics_bridge.csv); sic_range left blank.
2012,NAICS-benchmark,42,Wholesale trade,50-51,42,trade,0.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,"NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule. ST framework: trading = circulation, economically UNPRODUCTIVE (labels the trade margin)."
2012,NAICS-benchmark,441,Motor vehicle and parts dealers,52-59,441,trade,0.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,"NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule. ST framework: trading = circulation, economically UNPRODUCTIVE (labels the trade margin)."
2012,NAICS-benchmark,445,Food and beverage stores,52-59,445,trade,0.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,"NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule. ST framework: trading = circulation, economically UNPRODUCTIVE (labels the trade margin)."
2012,NAICS-benchmark,452,General merchandise stores,52-59,452,trade,0.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,"NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule. ST framework: trading = circulation, economically UNPRODUCTIVE (labels the trade margin)."
2012,NAICS-benchmark,481,Air transportation,40-47,481,productive,1.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
2012,NAICS-benchmark,482,Rail transportation,40-47,482,productive,1.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
2012,NAICS-benchmark,483,Water transportation,40-47,483,productive,1.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
2012,NAICS-benchmark,484,Truck transportation,40-47,484,productive,1.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
2012,NAICS-benchmark,485,Transit and ground passenger transportation,40-47,485,productive,1.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
2012,NAICS-benchmark,486,Pipeline transportation,40-47,486,productive,1.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
2012,NAICS-benchmark,487OS,Other transportation and support activities,40-47,487OS,productive,1.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
2012,NAICS-benchmark,493,Warehousing and storage,40-47,493,productive,1.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
2012,NAICS-benchmark,4A0,Other retail,52-59,4A0,trade,0.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,"NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule. ST framework: trading = circulation, economically UNPRODUCTIVE (labels the trade margin)."
2012,NAICS-benchmark,511,"Publishing industries, except Internet (includes software)",27;48,511,productive,1.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
2012,NAICS-benchmark,512,Motion picture and sound recording industries,,512,productive,1.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule. No exact SIC<->NAICS bridge row (code absent from sic_naics_bridge.csv); sic_range left blank.
2012,NAICS-benchmark,513,Broadcasting and telecommunications,48,513,productive,1.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
2012,NAICS-benchmark,514,"Data processing, internet publishing, and other information services",48,514,productive,1.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
2012,NAICS-benchmark,521CI,"Federal Reserve banks, credit intermediation, and related activities",60-67,521CI,unproductive,0.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
2012,NAICS-benchmark,523,"Securities, commodity contracts, and investments",60-67,523,unproductive,0.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
2012,NAICS-benchmark,524,Insurance carriers and related activities,60-67,524,unproductive,0.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
2012,NAICS-benchmark,532RL,Rental and leasing services and lessors of intangible assets,65,532RL,trade,0.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,"NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule. ST framework: trading = circulation, economically UNPRODUCTIVE (labels the trade margin)."
2012,NAICS-benchmark,5411,Legal services,73,5411,unproductive,0.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
2012,NAICS-benchmark,5412OP,"Miscellaneous professional, scientific, and technical services",73,5412OP,unproductive,0.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
2012,NAICS-benchmark,5415,Computer systems design and related services,73,5415,unproductive,0.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
2012,NAICS-benchmark,55,Management of companies and enterprises,73,55,unproductive,0.0,naics_71_to_classification.csv (RMWND predecessor; follows Mohun 2013 Tables 2-3 + ST 1994 Ch.3/Ch.5) | names: BEA GDP-by-Industry / Summary Input-Output industry code list (bea.gov/industry),coarse_aggregation,NOT book-confirmed: the 1994 book predates the NAICS benchmarks (first NAICS I-O = 1997); classification is the NAICS re-derivation of the ST productive/unproductive rule.
